frame,LeftHFTBA_x,LeftHFTBA_y,LeftHFTBA_z,LeftFFHFA_x,LeftFFHFA_y,LeftFFHFA_z,LeftHXFFA_x,LeftHXFFA_y,LeftHXFFA_z,LeftFFTBA_x,LeftFFTBA_y,LeftFFTBA_z,RightHFTBA_x,RightHFTBA_y,RightHFTBA_z,RightFFHFA_x,RightFFHFA_y,RightFFHFA_z,RightHXFFA_x,RightHXFFA_y,RightHXFFA_z,RightFFTBA_x,RightFFTBA_y,RightFFTBA_z
160,8.958227438358607,2.7592124711669124,2.839438458601209,-2.247877914723027,-3.958416201769867,-4.246519902259482,-72.46159091634472,-8.339671520005643,-1.5711177180277766e-13,6.521935388239724,-1.0855172934533928,-1.520380311965225,9.669632308617446,6.223449312698701,1.569281287074462,-1.3666430496028874,-8.35519272351714,-4.276192063819284,-1.86467829963052,52.323210131456335,-1.2133196349383256e-13,8.088871471041776,-2.0935537965153035,-2.863850705206021
161,8.964737896792968,2.764114322962878,2.8395945367257056,-2.252021658759798,-3.965885931496651,-4.244859615928091,-72.49409039765446,-8.37143662446586,1.8239644265826064e-13,6.523954099410925,-1.0878779191833512,-1.5189741003087325,9.673872123295451,6.223439336911679,1.5710822947094514,-1.3711207446783245,-8.351028292657919,-4.2807126272924965,-0.36432550312677303,53.331956421925405,2.555282557539664e-13,8.088521638561897,-2.0892418990444064,-2.8670725968910538
162,8.971397635786925,2.7692999962897105,2.839768751164347,-2.2564357142862885,-3.973343894592983,-4.243127006017975,-72.53824678862095,-8.41113182604277,-6.500004028213468e-14,6.525852317417627,-1.0899296582101867,-1.517503931856993,9.678053733139093,6.223439529710747,1.5729134492278778,-1.3754110186784059,-8.346874834807387,-4.2854800446917904,1.1918047049691505,54.28734037848844,4.762437173434544e-13,8.088294680542344,-2.084934311493253,-2.870491192932136
163,8.978183104030316,2.7746468537146156,2.839912324116785,-2.261083988457793,-3.9807248225929457,-4.241342629118643,-72.58704069974472,-8.456086878517754,4.682025949700252e-13,6.527648757815964,-1.091733638967745,-1.516032190054825,9.682151341605358,6.223436421947889,1.5747615677458562,-1.379487108679811,-8.342783836983969,-4.290441834517464,2.7792290297483806,55.17603666114779,3.648123336991506e-13,8.088191917555752,-2.0806969945310976,-2.874063779501832
164,8.985047856928773,2.780144962830029,2.840011057051735,-2.2659308826853546,-3.9879449790053334,-4.239519389140373,-72.64426831792491,-8.508633196670397,3.902368760437878e-13,6.5293374048441475,-1.0932184528565003,-1.5145839117017155,9.686133489131691,6.223431760593438,1.5766043251137454,-1.3833033816514235,-8.338852321395928,-4.29555391777825,4.371439533102241,55.98023111305469,5.6060026329270616e-14,8.088227884433095,-2.0766269421436157,-2.877763455716822
165,8.991957028518065,2.785739712668762,2.8400428523585295,-2.270944905213604,-3.994980312573679,-4.237680389339209,-72.70576656809949,-8.566099055820663,2.865816267437805e-13,6.530917391310192,-1.0944170954139218,-1.513200437086888,9.690029359139936,6.223460817493597,1.578441801631258,-1.3868340822375753,-8.335139205995384,-4.300754872626131,5.939075424301076,56.69965998696521,2.4669830605245977e-13,8.088455813034049,-2.0727484450644718,-2.8815268403481933
166,8.998876916843342,2.7913279439730467,2.8399813895623525,-2.276093458972305,-4.001712998030959,-4.235831921245744,-72.77779263611254,-8.62798729820623,-4.0290987852448493e-14,6.5323948258837286,-1.0953176387539656,-1.5119084171106498,9.6938145252036,6.223467366924827,1.5802453662961846,-1.3900576771834572,-8.33172926425635,-4.305980965469576,7.451781345074914,57.32487969328608,-3.8061194373529674e-13,8.08887454995301,-2.069203802060604,-2.8853146716918325
167,9.005774751924235,2.796943869483064,2.8398181310047987,-2.2813433583067617,-4.008158160834196,-4.2339837739326285,-72.85140463285164,-8.695745075018651,5.31529829793096e-13,6.533769926725683,-1.0959029812094208,-1.510725974358083,9.697492193553376,6.223499041238918,1.5820228390565445,-1.392950719751859,-8.328712406730773,-4.311165444929021,8.876564530041179,57.84569982684364,7.058574936782791e-14,8.089507172401301,-2.066035668339498,-2.8890511141418167
168,9.012632750714396,2.8024873880005865,2.839529843641621,-2.2866688117953,-4.014230417420439,-4.2321476373355535,-72.9292336524019,-8.768316602106264,2.3339244960042605e-13,6.535056193171217,-1.0961901013553315,-1.5096824589479387,9.701047561473255,6.223525607416516,1.583764064327609,-1.395497208290986,-8.32615507129407,-4.31624446488176,10.185933864590318,58.26830628460641,2.1605934207848108e-13,8.090354469328004,-2.063341387958653,-2.8926797650081295
169,9.019424466038288,2.8079418894739168,2.839096223188856,-2.2920389289296588,-4.019975358948468,-4.230334726289615,-73.01002385483075,-8.841748626093466,-1.3637190884116538e-13,6.536257190707226,-1.0962435132035548,-1.5088070108823102,9.70449899495353,6.223503508763897,1.5854621293755484,-1.3977004361192642,-8.32409028447887,-4.321149900589361,11.352257424128023,58.58962806171492,-2.2785152610147558e-14,8.091431642066071,-2.06119765951126,-2.896138473364822
170,9.026130513338263,2.8132696292679316,2.838509402136597,-2.297436121334443,-4.025367513143824,-4.228553222267004,-73.09108835680453,-8.917287296634562,-3.444346658651952e-13,6.537372803618721,-1.0960766990114401,-1.5081131312229863,9.7078563513531,6.223470297857452,1.5871342349267425,-1.3995614124053235,-8.322585718943335,-4.325823167880115,12.352509641682975,58.81071543905879,1.8541593030625872e-13,8.092743383230195,-2.0596341202972956,-2.8993526525299305
171,9.032772579150338,2.8185686461623782,2.83778112971325,-2.3028499840725076,-4.030423448792453,-4.226804312257362,-73.17201590130188,-8.993638806801425,-3.185971964230539e-13,6.5384336024524865,-1.0956082885363194,-1.5075939664945126,9.71115524529577,6.223394106246212,1.5887707450550084,-1.4010856642320733,-8.321691002723115,-4.330211205272797,13.17047475721471,58.93720895635031,-5.3883992709342427e-14,8.094319912989675,-2.0587324003400522,-2.9022784790395515
172,9.039338934608539,2.8237404257155747,2.8368948690575433,-2.308285137483716,-4.035128202683572,-4.2251024889581155,-73.24918306008313,-9.069213134168912,-2.8060817941974946e-13,6.539425025655669,-1.094922298949955,-1.5072764581745506,9.714377860742182,6.223241482745112,1.5903823430353303,-1.4022826961943085,-8.321399005854202,-4.334272806490635,13.792470149691026,58.970929950180434,2.2002925931809347e-13,8.096132564484884,-2.058518302705358,-2.9048642173954975
173,9.045856645284635,2.828876598746464,2.8358478513943584,-2.313730574807468,-4.039612671002614,-4.223453583119071,-73.32162932185992,-9.140869081907322,-7.198613776263473e-13,6.5403791808881415,-1.0940586221533555,-1.5071724857660018,9.717577519998331,6.223099897519755,1.5920042446525917,-1.403171371833165,-8.321733100773441,-4.3379683332046355,14.212705040902733,58.9165839407452,1.549663996869681e-13,8.098210370982923,-2.0589263274286442,-2.9070397182959398
174,9.05236828513784,2.8340016817348093,2.834658400027632,-2.319208673957969,-4.043820194478969,-4.221863653419995,-73.38959646383734,-9.209100003481694,1.7802749267891626e-13,6.541317808684099,-1.0929343568293148,-1.507272086814994,9.72075411727003,6.222893830277022,1.593629605170609,-1.4037741203629026,-8.322701724685471,-4.341261276671764,14.433554298256624,58.78828850964728,-7.83653801783065e-14,8.100531673893553,-2.0600400591941814,-2.908775583067974
175,9.058860046293802,2.839166285152016,2.8333141109917785,-2.324716200689286,-4.047894960099177,-4.220344128074837,-73.44925117008202,-9.271593756330178,-1.664028511923123e-13,6.542224397162948,-1.0916437065479698,-1.507600995010054,9.723952624879347,6.222603414455302,1.5952673310812855,-1.4041146937545144,-8.32426120043132,-4.344149651085908,14.453619812643183,58.57583321507344,-2.7687995343336727e-13,8.103117671267357,-2.061834876023833,-2.9100630360163424
176,9.065390037865859,2.84442564881953,2.8318468632715517,-2.3302653379208804,-4.0518223879479605,-4.218902966718306,-73.50031858949187,-9.326712278661066,3.1947013340745246e-13,6.543143482034622,-1.0901149934528598,-1.508138444500758,9.727187053893575,6.222188155231468,1.5969238289452519,-1.4042066281542285,-8.326382767924947,-4.346614428087685,14.290202934274847,58.302048918824454,-1.4738369148897824e-13,8.105968678498503,-2.0643220096270554,-2.910877032673334
177,9.071984372160923,2.8498501581613946,2.8302585440280192,-2.33586096375522,-4.055688086420769,-4.217555608955749,-73.53611858194667,-9.373052865892726,5.4593267260083297e-14,6.544092206708501,-1.0883631412331056,-1.5089013076037627,9.730495573622386,6.221727895869374,1.5986298220450377,-1.4040816995412047,-8.329030411141705,-4.348670381374074,13.952321053987903,57.96235055171296,-4.3800071519206684e-13,8.109087912725187,-2.0673840106142207,-2.911207556695147
178,9.07865621327701,2.8554022212811776,2.8285490947052554,-2.341502111237522,-4.0595217414372025,-4.2163073483460565,-73.56606005405717,-9.410491506850484,8.142472338617868e-13,6.545083286666556,-1.0864554487148403,-1.5098932559269072,9.733867502576432,6.221199714654621,1.6003941410920524,-1.4037545727788332,-8.33214919631223,-4.3503378531303545,13.460040318114729,57.568969681249804,4.5145859736341327e-13,8.112450202279039,-2.0709882798109964,-2.9110671706235847
179,9.085406254464456,2.861155186582699,2.826734492477864,-2.3471630268673236,-4.063348309019195,-4.215175462180698,-73.5837241728702,-9.437993553361895,-1.9948490953912846e-13,6.546140884596396,-1.084344115575903,-1.5111175587314636,9.737363889348847,6.220535838559297,1.6022089365859946,-1.4032552512913192,-8.33562749190798,-4.351644223587302,12.834830277052065,57.13028739411917,6.29387157738127e-14,8.11609071399581,-2.0750904587019714,-2.9104925177826937
180,9.092230101478473,2.8670578248703156,2.8248208539419486,-2.3528262713519412,-4.06715262577663,-4.214172280117035,-73.5859512973674,-9.454872439877,1.6145617396437499e-13,6.547278255581997,-1.0820657590161034,-1.512577333898956,9.74093928255771,6.219847240493278,1.6041118611020908,-1.402591813946342,-8.339428666186413,-4.35264811701252,12.096604085080168,56.645664254455625,1.7851103951956311e-13,8.119951550460337,-2.0795417546506894,-2.90950884070329
181,9.09910559378578,2.873139697882768,2.822828712560334,-2.358449686507745,-4.070954053191307,-4.2133088267850844,-73.57900299109653,-9.461207111906669,5.783969615530574e-13,6.548512965300693,-1.0796112858048759,-1.5142622542905184,9.744606010511285,6.2190043512328135,1.6060746131855712,-1.4017922382703185,-8.343404201105898,-4.3533934302296595,11.274135495355386,56.136978744622155,-2.4006207828595865e-14,8.124024998502946,-2.0843233290207057,-2.9081877021633598
182,9.10599561356466,2.8793219123667497,2.820761649193035,-2.363979478541648,-4.074670618663998,-4.212595432382425,-73.56057402198978,-9.458585132208036,-3.3810854397353913e-13,6.5498650617191725,-1.0769800138742904,-1.5161728524274987,9.748385807692319,6.2181107214443765,1.6081404959216568,-1.4008718757721077,-8.34747665360681,-4.353961056272658,10.388612019418693,55.598931346706536,-3.020021023897997e-13,8.128313367120912,-2.0892526688088084,-2.9065716171578004
183,9.112874559864556,2.8856694666725127,2.8186599951849654,-2.369364948883891,-4.078307063031435,-4.212043504284724,-73.53044553021154,-9.446016130555197,2.2011715856087937e-13,6.551356515109133,-1.0741123315313763,-1.518280526103929,9.752251750947938,6.217122591889203,1.6102913289281113,-1.399852800674378,-8.35152701480288,-4.35440610666989,9.4655553710301,55.04769238262227,-5.0343443531375414e-14,8.13277344644834,-2.0942545192412814,-2.9047350598526473
184,9.119669199654757,2.891997908207467,2.816501384059534,-2.3745356753261295,-4.081764896184256,-4.211659222755865,-73.49223136334436,-9.424742359907615,4.029563076645854e-13,6.552990280593314,-1.0710984144221534,-1.5206018944019322,9.756178422285188,6.216025687991,1.6125280756292846,-1.398753171979736,-8.355439849745558,-4.35483076738842,8.533539122297475,54.49403843710682,-1.6245018174028403e-13,8.137364600737996,-2.099227283322134,-2.9027809488278544
185,9.126319739113987,2.8983119132894086,2.8143221034620245,-2.379423625537813,-4.085003112095304,-4.211451279124086,-73.44632851131023,-9.396059411714289,-3.942671480160257e-13,6.554773761415009,-1.0678941703991942,-1.523106019015088,9.760155478196534,6.214849265681271,1.6148663083444446,-1.3975930134895538,-8.35908654115373,-4.35530318917303,7.6138898727479365,53.945817536468745,2.7493952366938883e-14,8.142057708652723,-2.1040122142619495,-2.9007650879198073
186,9.132760032378265,2.9044741089930546,2.8121265786967147,-2.3839674901521617,-4.087926305905687,-4.2114222790514395,-73.39308594064553,-9.360208931732624,-6.760583039244467e-13,6.556705928335213,-1.0645441638111055,-1.5257816598743568,9.76412640228052,6.213565263802664,1.61729033532441,-1.3963758327788445,-8.362367283035102,-4.355913755093263,6.730418940106221,53.414509030520044,-2.5105569471274274e-13,8.146797579165318,-2.108537952838345,-2.8987931550993307
187,9.138920322187028,2.9103616307428544,2.8099220203643966,-2.3881016204463474,-4.0904274651881165,-4.211568024238449,-73.33956620442002,-9.319649913126883,4.2072093023238405e-13,6.558786808975342,-1.061066931970581,-1.5286083603571265,9.768103793797689,6.212150606232943,1.6198016201261511,-1.3951261205639929,-8.365168505990008,-4.35673384727573,5.90386030844426,52.91398137383098,-2.7079828047853527e-13,8.151575265302098,-2.112713387473348,-2.89693721227571
188,9.144714840383541,2.9160395967850787,2.8077482617209046,-2.391750375521176,-4.0925541078107,-4.211890912071291,-73.27922488862899,-9.273471536464173,-4.3153135468597605e-15,6.561001025790085,-1.0574465626728176,-1.5315474661255364,9.77201974750963,6.210636750311269,1.6223990687542662,-1.3938479186388133,-8.367419976898368,-4.357841809323553,5.15233560737153,52.45249476004234,2.2928731633766824e-13,8.15632090034322,-2.116436801663522,-2.8952780965300895
189,9.150106100390493,2.9212056271743716,2.8055986844740612,-2.3948754342526293,-4.094067815907774,-4.212378793446227,-73.21949109267838,-9.225194219141994,-7.053882098005269e-13,6.563360572594109,-1.0537489780320495,-1.5345777655329107,9.775874110598798,6.209004505581634,1.6250753061526437,-1.3925581169902619,-8.369035928676649,-4.359305225186186,4.492738342312568,52.03432067930045,2.68206640001547e-13,8.161020928184218,-2.1196414283934644,-2.8938921164053473
190,9.154989364781786,2.9259080363004664,2.803517558576352,-2.397410129902765,-4.094982115183237,-4.213025045002713,-73.16035241762071,-9.17479232752265,9.688241959367628e-14,6.565823404473915,-1.0499404496446507,-1.537646858706315,9.779602059321176,6.207264973898463,1.6278248703700238,-1.3912588966429795,-8.369946136200776,-4.361171638861741,3.939146926725239,51.68123067279313,-5.409814931141129e-13,8.16561105851869,-2.1222460734835815,-2.892832875611891
191,9.159322567019109,2.930007273831437,2.8014941226691192,-2.399304397354252,-4.0952474999802675,-4.2138176730062025,-73.10470798490375,-9.12185158301842,-5.482862033935662e-13,6.568400209417857,-1.0461136586417077,-1.5407443484978165,9.783226772319587,6.205374380621941,1.6306337322119457,-1.389961162353568,-8.37008900839483,-4.363478074045099,3.500454455784023,51.39125821416659,3.295859388399212e-14,8.170107352548149,-2.12423304666772,-2.892151372700883
192,9.16304008677621,2.93343465870168,2.799571879791718,-2.400518226997048,-4.094752841894688,-4.214745061920411,-73.05339748090834,-9.069432941655618,-1.15852875209953e-13,6.571067270653294,-1.0422260145828885,-1.5438098681035415,9.78670264847374,6.203373200332007,1.6335046665860156,-1.3886721001281623,-8.369443394865023,-4.366249181807268,3.1840551090640057,51.17257429783277,-1.6813153474128002e-13,8.174457401422833,-2.125540491156537,-2.891871453501774
193,9.166066052106476,2.9360631103571415,2.7977462310470047,-2.401005517543799,-4.093471440135555,-4.21580437150193,-73.00588576145678,-9.016142191463503,6.030942737169602e-13,6.573796040754332,-1.0383800581241143,-1.546836817327562,9.79001007601537,6.201125622735877,1.6363782749179345,-1.3874031078973665,-8.367988037420655,-4.3694860365282775,2.993309004322181,51.02420910273361,-1.2944255842633263e-13,8.178639455421902,-2.126284286994774,-2.892050708990925
194,9.168404743799488,2.9378646532611086,2.796053471021114,-2.4007370398451657,-4.091317724245107,-4.216983730200686,-72.95985285089361,-8.964891701283348,3.7347573190154105e-13,6.576621310408761,-1.03451789584171,-1.5497742389525009,9.79314786625883,6.198763624737087,1.639279574837761,-1.3861567196087783,-8.365741075642887,-4.373167224360679,2.9274432509700494,50.95366213964786,7.446667112087877e-14,8.18264599217386,-2.126349879762705,-2.8926468311871307
195,9.170000776262732,2.9388585007336,2.7945209349665183,-2.399675007165478,-4.088325097724771,-4.218287760650333,-72.92017339114119,-8.912465842307409,-3.898631716368889e-13,6.579521868094681,-1.0306541520356935,-1.552598249100556,9.79611168740754,6.196212176741754,1.6421776874514464,-1.384940635155684,-8.362743360461268,-4.377273103305663,2.9849104945023712,50.952668360125344,-2.0573353778148276e-13,8.186468525563406,-2.1258537728560833,-2.8936695814300877
196,9.170822638399018,2.938799424525525,2.7931251804453474,-2.39780421871359,-4.084363302520993,-4.219700622276844,-72.88507887215812,-8.863740645673165,-5.686792985263322e-13,6.582488804160595,-1.0269053974573628,-1.555304630663078,9.798907527328696,6.193480036878045,1.6450528951560275,-1.3837865208191689,-8.359042727561114,-4.381737722761966,3.1573746631120296,51.01340234194842,3.5086341050375437e-13,8.190083444657539,-2.124834767080854,-2.8950762675253294
197,9.17086928692694,2.9378105211219703,2.791900591056035,-2.395101728854126,-4.079486117834257,-4.2212249831747926,-72.85972794144615,-8.815923304078764,6.860030211748692e-13,6.585539151230136,-1.0232018602244926,-1.5578661450672708,9.801549586549632,6.190608139811455,1.6479033622506678,-1.382680230018637,-8.354676534695779,-4.38651351641224,3.437973109512092,51.13246616261324,-3.3887137661593326e-13,8.193518394895936,-2.1232896964276016,-2.8968207280789784
198,9.170143967833495,2.935831552446496,2.7908471497163876,-2.3915701820821984,-4.073670797934955,-4.222860552544063,-72.8440882355957,-8.770238526902519,-4.651446164398907e-13,6.588674546780918,-1.0195808611631594,-1.5602801522400545,9.804011719165215,6.187515353879138,1.650673134237532,-1.381648639707599,-8.349760812132383,-4.391514457547484,3.8152492119734123,51.30628983605593,-3.153567277725981e-13,8.196725710157448,-2.121416513548494,-2.898873111948272
199,9.168663482765481,2.9328549024791086,2.7899756580658366,-2.3872124370310934,-4.066934246357967,-4.224609172232945,-72.83176324370572,-8.726928342662903,-3.169317119250107e-14,6.591907448932606,-1.016066285306122,-1.5625377963540001,9.806349429279004,6.184263992992234,1.6533708271379495,-1.380696497115423,-8.344379174436982,-4.396673068070962,4.277337813712386,51.52208011202213,4.921410726619661e-13,8.199752894555136,-2.1192361402755897,-2.9011595551026255
200,9.166466873768712,2.9289576118704073,2.7893039259789525,-2.382056805917062,-4.059312500803675,-4.226471130640112,-72.82550030986287,-8.685663456761512,3.6940372973272347e-13,6.5952459161926695,-1.0126150925679778,-1.5646269014324279,9.808563390161714,6.180870548995612,1.6559782486287855,-1.3798494985864076,-8.338623580260762,-4.401900530730077,4.809889772534787,51.76811279741924,3.0395207141393967e-13,8.20257547373749,-2.1168238481262356,-2.9036124876518565
201,9.163597236051828,2.9241824979291025,2.7888330265588173,-2.376131778503289,-4.050841633822046,-4.228434828533223,-72.82865715063015,-8.648485416616781,-2.48879857157535e-13,6.598703034457757,-1.0092192349742368,-1.5665386261652674,9.810683267693738,6.177336643017198,1.6584750118102989,-1.3791127722067371,-8.332616052486364,-4.407126110208386,5.399558245581437,52.03597596883675,2.85052773674228e-13,8.205217806923672,-2.1143004161371435,-2.9061819203771693
202,9.16011259291445,2.918563847068179,2.78856125628787,-2.369500165809437,-4.041582595693516,-4.230516124522198,-72.83090994523515,-8.613273723497185,5.953649539403272e-13,6.602271663454757,-1.0059025929721475,-1.5682958209370679,9.812726727979744,6.173695676551461,1.6608567760534383,-1.3785048764955286,-8.326442899990036,-4.412270973338049,6.031149106171617,52.3147495661999,-7.68967904543183e-14,8.207677582188012,-2.1117183569626543,-2.90879618613431
203,9.156092736630251,2.912253342710768,2.7884886405515563,-2.3622173951142207,-4.031678017882075,-4.232705984768192,-72.8442385087334,-8.579216891560963,-5.923150259893448e-13,6.605969984736405,-1.0026536415654608,-1.5698995101688278,9.814725343629432,6.169992685009464,1.663108761460937,-1.378036865184342,-8.320225905446724,-4.417249756579169,6.689284654114331,52.601244783355824,-7.437467608436685e-14,8.20997438475455,-2.109154498772219,-2.9113869411959588
204,9.151632358094547,2.9053581786058684,2.788649972424111,-2.3543810315644222,-4.021108002598206,-4.235002420595952,-72.85661937368903,-8.548259796932149,5.173141046183732e-13,6.609794242865644,-0.9993394663759225,-1.5713233973570429,9.816711745697724,6.166181590692632,1.6652089415147644,-1.3777278492397385,-8.31402241486187,-4.422009511034363,7.360537165663019,52.88131030623579,-3.8573126347614106e-13,8.212123500796674,-2.106712323645354,-2.9139238398533975
205,9.146809895971264,2.898065710674433,2.7890424649691594,-2.3460554255505275,-4.010093805371671,-4.2374022881153595,-72.87104613499875,-8.520673005017464,-3.700858127867378e-15,6.613748969989342,-0.995991188799835,-1.5725790584537542,9.818674722300758,6.162294025830611,1.6671420082871145,-1.3775806499038243,-8.307972576946224,-4.426486337263877,8.031134225782964,53.153268571604315,1.361191117620984e-13,8.214109408032131,-2.104500644702705,-2.916359234466215
206,9.141752354166494,2.890495551429601,2.7896794663220215,-2.337368352333496,-3.998647703652343,-4.239909832112922,-72.88685536648907,-8.494111367759647,5.368517838271807e-13,6.617832618179454,-0.9924952048239672,-1.573669747544274,9.82070342353562,6.158453209791563,1.668941235690558,-1.3776033971473862,-8.302149402703682,-4.430646121516337,8.689400531397542,53.412026800706904,-4.2780026314385045e-13,8.21600654911083,-2.10246811999246,-2.918630151446781
207,9.136540299837373,2.8827736471872805,2.7905359940387466,-2.328414040473868,-3.9869990333026686,-4.242519678037241,-72.90409230200673,-8.46966925421813,5.645980895747783e-13,6.622023137108372,-0.9889516466518673,-1.5746255643155598,9.822780924442798,6.1545975347304696,1.6705689968643858,-1.3777981997068132,-8.296620351535617,-4.4344454782801375,9.32066494467901,53.64626556132743,-3.640409477249945e-13,8.217799401170225,-2.100744745340331,-2.9207290303133457
208,9.131313953117777,2.8751178225200023,2.791648695040823,-2.31930390846316,-3.975219326744264,-4.245228001825105,-72.92052334290045,-8.449534639303176,1.1686884314459242e-13,6.62634422257034,-0.9852077103242871,-1.575421570348416,9.82494364050788,6.150863007537818,1.672064058044105,-1.3781654270778039,-8.29145476638171,-4.437852326779779,9.914109776748198,53.858569444696755,-1.5192526058182148e-13,8.219516670803412,-2.099262783065426,-2.9225889905638023
209,9.126157481217348,2.867675271196211,2.793000200801194,-2.310150723399595,-3.963485954093434,-4.248036340320695,-72.93847469812572,-8.430918179794384,-1.8828771726971826e-13,6.630760824761975,-0.9812891717894423,-1.5760887946395599,9.827215953731212,6.147163177583343,1.6733842715159946,-1.3786992184854192,-8.28674279885143,-4.440846669142577,10.457964428318036,54.043927067810195,-2.4584551644565586e-13,8.221192041558801,-2.0982000862910395,-2.9242287787506656
210,9.121198677956087,2.8606539855582396,2.7946232832150826,-2.301060341259852,-3.951903262817243,-4.250936243645111,-72.9562823377912,-8.41797733585225,3.54167229117904e-13,6.635288457279937,-0.9770862398874854,-1.5766004202283863,9.829632181017377,6.143566992126173,1.6745504392411517,-1.3793959683256478,-8.282530923920064,-4.443409882813346,10.939758865224098,54.19396571348721,-6.924698041793927e-14,8.222859174365361,-2.097533700986586,-2.9256105568241915
211,9.116518512619638,2.8540874487113452,2.7964770191276855,-2.292137993164566,-3.9406043076606165,-4.253932170347802,-72.97047938656891,-8.40876541066594,5.116779523324183e-13,6.639899876633201,-0.9726953512269728,-1.57700829673242,9.832184026702732,6.140115206014609,1.675562660570773,-1.3802225578020804,-8.278907370272995,-4.445537431784138,11.349507967294999,54.31125910029976,-9.279119237592944e-14,8.224540175562796,-2.097311947232965,-2.926727155487171
212,9.112209670690499,2.8481916968817855,2.7985900191331137,-2.283475083902408,-3.9296690058371295,-4.257015151502019,-72.98761015036662,-8.40358976977815,-2.5964113600013454e-13,6.644591260724277,-0.9679750830221817,-1.5772885795114409,9.834921108196497,6.136819038811723,1.6764339003571294,-1.3811831110174317,-8.275863959586992,-4.447228440333198,11.678861944983783,54.39312892882348,-3.048796578415375e-13,8.226278887166846,-2.097514963866345,-2.9275655575629083
213,9.108359878007327,2.843019318395558,2.8009391666509127,-2.275161980353459,-3.9192163432269447,-4.260175213858887,-73.00826267989842,-8.403596509745652,-7.875544312786482e-13,6.649356338041163,-0.9629885884943958,-1.577460786099849,9.837836594423456,6.133793989479459,1.677199211778839,-1.3822270639450236,-8.27348271415625,-4.448493337867693,11.916060913992021,54.430662751969706,-4.971177215481393e-13,8.228111400089286,-2.0981096404078805,-2.928099040669206
214,9.105004460293161,2.8387299562992734,2.8035309092659575,-2.2672616525437777,-3.9093348577836835,-4.263411241916531,-73.0263332019964,-8.407899322093227,-1.8981687242836705e-13,6.6541632354706755,-0.9576616251656471,-1.5775269403673082,9.840937110728913,6.130856221832869,1.6777938537326689,-1.3833417206862084,-8.271765952370679,-4.449346583793557,12.059206037535183,54.429047656494646,-2.8174752540058074e-14,8.230065890022933,-2.0992842035907198,-2.928399915719205
215,9.102211046211064,2.8352690031218195,2.806337596464447,-2.259846824281574,-3.9000266496841167,-4.266718332284706,-73.04199907362342,-8.415913838817959,5.182335971641511e-13,6.659008785580897,-0.9520486353974302,-1.577510670773429,9.844237080158377,6.128186946541169,1.6782898489023637,-1.3844986476363135,-8.27072815498395,-4.449805357582404,12.102271912225236,54.38306046845159,2.0132843020363782e-13,8.23217437913516,-2.1008707304317156,-2.928415755855633
216,9.099990498816338,2.832709281227184,2.809342165753574,-2.252957535107346,-3.8913853215019705,-4.270073572043555,-73.06444401696366,-8.427204156114238,-5.168879231372018e-13,6.663860696686278,-0.9461691913985386,-1.5774107508614148,9.847700511370414,6.125712597648091,1.6786636804298598,-1.3856818687645849,-8.270350174889213,-4.449885004636084,12.045859383262389,54.29681626664665,-1.6691266794148625e-13,8.234420471050562,-2.1029247007487215,-2.9281815344748696
217,9.098382414245194,2.831105948608191,2.8125442773006197,-2.246645737345681,-3.8834494328751035,-4.273467963962032,-73.08162240426476,-8.441020785642404,7.896195259950738e-14,6.668704969080612,-0.9400042354843107,-1.5772230949015542,9.851340462561613,6.123430471891951,1.6789230418602576,-1.3868683794639394,-8.270629358829167,-4.449612379045656,11.889333532547159,54.16444790329798,-5.2318693292637223e-14,8.23683894993635,-2.1054465609027546,-2.9277139165148105
218,9.097381418790249,2.8303785440583016,2.815904581491326,-2.2409246545049855,-3.8762365475490665,-4.276887818045477,-73.09593024882355,-8.45494352855363,6.92880915218124e-13,6.673524670165397,-0.9336526797177525,-1.5769701760670987,9.855114574716245,6.121329383657908,1.6790794194061212,-1.3880436169092747,-8.27148983099137,-4.449004864675065,11.638554923606332,53.992284899070405,-1.494131684381941e-13,8.239402228567668,-2.1083717112376683,-2.927017067005524
219,9.096988335866948,2.830430513471389,2.819396727347198,-2.2358325612493375,-3.8696936665787787,-4.280308256420975,-73.11090018055067,-8.46995888531364,-3.958598153799755e-13,6.678286531031022,-0.9271572779831541,-1.576651059984558,9.858990025199988,6.1193349108571375,1.6791164027662624,-1.3891993954701307,-8.272909854710885,-4.448093342837541,11.299340916018952,53.77921462370875,-2.719140505587954e-13,8.242088441301213,-2.1117534975751195,-2.926135241180306
220,9.09718237650898,2.8313884296396052,2.823024049655887,-2.2313546278378094,-3.8639431813875267,-4.283717582876862,-73.11967639506463,-8.482795263156257,-6.123019568903292e-13,6.682978523040864,-0.9205142803734613,-1.5762549954108322,9.862949756831542,6.117486943308035,1.6790589649280416,-1.390323171123507,-8.274833947429308,-4.446895638652051,10.880119930170416,53.52525532815514,1.7628997256113827e-13,8.244890896528075,-2.1154962191541746,-2.925061268865756
221,9.097932248493754,2.833069088642759,2.826766685878342,-2.227509265455604,-3.858846503049592,-4.287098627898906,-73.12223534600678,-8.493530653551955,3.796340403657322e-13,6.687558597021467,-0.9137681531701701,-1.5757778062307273,9.866936829784478,6.115702724437589,1.6788998795229786,-1.3914126200485908,-8.277166522270353,-4.445424420247833,10.392525425157588,53.24294314046884,1.199909177724648e-14,8.24775845734303,-2.119587316262621,-2.9238125208664503
