frame,LTIB0_0,LTIB0_1,LTIB0_2,LTIB1_0,LTIB1_1,LTIB1_2,LTIB2_0,LTIB2_1,LTIB2_2,LTIB3_0,LTIB3_1,LTIB3_2,LHDF0_0,LHDF0_1,LHDF0_2,LHDF1_0,LHDF1_1,LHDF1_2,LHDF2_0,LHDF2_1,LHDF2_2,LHDF3_0,LHDF3_1,LHDF3_2,LFOF0_0,LFOF0_1,LFOF0_2,LFOF1_0,LFOF1_1,LFOF1_2,LFOF2_0,LFOF2_1,LFOF2_2,LFOF3_0,LFOF3_1,LFOF3_2,LHLX0_0,LHLX0_1,LHLX0_2,LHLX1_0,LHLX1_1,LHLX1_2,LHLX2_0,LHLX2_1,LHLX2_2,LHLX3_0,LHLX3_1,LHLX3_2,RTIB0_0,RTIB0_1,RTIB0_2,RTIB1_0,RTIB1_1,RTIB1_2,RTIB2_0,RTIB2_1,RTIB2_2,RTIB3_0,RTIB3_1,RTIB3_2,RHDF0_0,RHDF0_1,RHDF0_2,RHDF1_0,RHDF1_1,RHDF1_2,RHDF2_0,RHDF2_1,RHDF2_2,RHDF3_0,RHDF3_1,RHDF3_2,RFOF0_0,RFOF0_1,RFOF0_2,RFOF1_0,RFOF1_1,RFOF1_2,RFOF2_0,RFOF2_1,RFOF2_2,RFOF3_0,RFOF3_1,RFOF3_2,RHLX0_0,RHLX0_1,RHLX0_2,RHLX1_0,RHLX1_1,RHLX1_2,RHLX2_0,RHLX2_1,RHLX2_2,RHLX3_0,RHLX3_1,RHLX3_2
1065,-57.162926898378274,-963.2571783667017,67.38277815658427,-57.35673578430243,-962.2833164494601,67.26432528881297,-57.17767961738261,-963.1393429410352,68.37570170335913,-56.18199852534647,-963.0629934584199,67.37430771522753,-51.57881546020508,-1024.681640625,19.345090866088867,-51.74061862082238,-1023.6956374424645,19.385308539370552,-51.641050975441566,-1024.7325100788703,20.3418551508153,-50.593956852151365,-1024.522863980959,19.414686120593856,-84.4718024492603,-827.4520595311689,18.47010979013072,-84.68649303352433,-826.4753902755659,18.465097985220527,-84.4542400430649,-827.4430684499812,19.46991513235875,-83.49527824837381,-827.2374987574492,18.451026827471928,-26.51050163938785,-843.8687629881176,17.59960434465818,-26.57911628644073,-843.6429054514756,16.627863430961632,-26.388496114930238,-844.8335886277218,17.366739282520943,-27.500656517278998,-844.0032987019796,17.638249648176476,190.10642323598438,-959.8875515307918,72.0453357226172,190.2473804325035,-958.9048199591164,71.9254619273922,190.12416192922512,-959.7689952765967,73.03812459914298,191.09627999709255,-960.0296186720434,72.04461470595041,186.69859313964844,-1023.4190673828125,21.105382919311523,186.7409493139151,-1022.420637394822,21.14203689021362,186.72991027175658,-1023.4570630217477,22.104169968015317,187.6972047717347,-1023.4602242838537,21.072505605572797,219.02713970894428,-825.3784250886268,21.43990624444098,219.21411055677422,-824.3960920388878,21.447886310365295,219.01126146708557,-825.3835253830249,22.439767168986254,220.00937684095325,-825.565496642818,21.45455035982275,163.52401642791398,-843.1899997156235,20.46763473567728,163.3490593889046,-844.0748246172489,20.899462164130778,163.22489541151947,-842.7243701278247,21.300530710284836,162.58597770160668,-843.1734473614093,20.121499837815524
1066,-57.16896243896804,-963.2637643297785,67.38591963485764,-57.36257325685653,-962.2898640500997,67.26745826377758,-57.1837255377307,-963.1459240285916,68.37884244874154,-56.18799510918,-963.0697748747615,67.3774822637785,-51.57925033569336,-1024.6754150390625,19.345367431640625,-51.741093021290915,-1023.6894175785436,19.385566349148917,-51.64150602508144,-1024.7262716091993,20.342131113970964,-50.59439949711049,-1024.5165987391301,19.41498214717134,-84.47191042326631,-827.4517296690697,18.470185809932545,-84.68659822840796,-826.4750597865419,18.46517712879027,-84.4543433550607,-827.4427408169236,19.469991090300557,-83.49538569524448,-827.2371716557017,18.45109878655384,-26.510877137878236,-843.8684922132749,17.599378672922676,-26.578706198308076,-843.6463056135294,16.626736738059314,-26.383605106572464,-844.8334876862278,17.37006324119701,-27.500423017869917,-844.0078365783341,17.6365552692936,190.10473070847695,-959.8892593305213,72.04627487375396,190.24567406187916,-958.9065277204683,71.92638511716812,190.12245433314115,-959.7706847789913,73.03906183421336,191.09458971068912,-960.0313109349893,72.04556960247254,186.6973114013672,-1023.4183959960938,21.1055850982666,186.73965548373081,-1022.4199655027165,21.142239273789738,186.7286187205215,-1023.4563910371666,22.104372477352484,187.69592385395134,-1023.4595411871661,21.07271805100846,219.02658218210036,-825.3779585872642,21.44169678644434,219.21359291038993,-824.3956332426336,21.449690834293534,219.010722810237,-825.3830761026669,22.44155792248284,220.0088120268051,-825.5650701270807,21.45631881909312,163.52058588991667,-843.1882263648188,20.470127314936843,163.34569049284465,-844.0724912784317,20.903125193264334,163.22568425782572,-842.7215933143235,21.3039658026403,162.5812006507985,-843.1700836324286,20.127744176058325
1067,-57.17516133683872,-963.2705293575925,67.3891659076446,-57.36856845881379,-962.2965895701159,67.27069660554768,-57.18993519825272,-963.1526848803717,68.38208806582593,-56.19415398814645,-963.0767408915824,67.3807627979104,-51.57960891723633,-1024.6693115234375,19.34567642211914,-51.74149337628546,-1023.6833201069852,19.385855379307337,-51.64188547478704,-1024.7201542663638,20.34243950624262,-50.59476626366267,-1024.5104532779037,19.415311223245556,-84.47171478153776,-827.4515290229182,18.47026406599617,-84.68639606436683,-826.4748576958488,18.465257501968036,-84.45414373870476,-827.4425415952759,19.47006928932626,-83.49518869112511,-827.2369775255454,18.451173499778893,-26.511265341336827,-843.8682631345582,17.599213075801465,-26.578279317047095,-843.6498768292378,16.62565437253393,-26.378291228663446,-844.833356024552,17.373572656013398,-27.500116701460396,-844.0128423008716,17.63484806211965,190.10295952554642,-959.8907550969134,72.04719525283701,190.24389118045897,-958.9080237850077,71.92728930117634,190.12066773303388,-959.7721619639264,73.03998026893863,191.09282046933157,-960.0327932516759,72.04650636935449,186.6959686279297,-1023.417724609375,21.105716705322266,186.7382956036769,-1022.4192937538929,21.142380774182616,186.72727256430355,-1023.4557288447742,22.1045038406315,187.69458191178464,-1023.4588525185491,21.072853284998512,219.02600395687054,-825.3774875839059,21.443492737704403,219.21305546426615,-824.3951701257108,21.451501789214245,219.0101618870635,-825.3826230497588,22.443354055995446,220.00822631581238,-825.564640030632,21.458094082820846,163.5172615893989,-843.1864840549673,20.47252721780983,163.34237726833499,-844.0704981451208,20.9060414190259,163.2268900604508,-842.7194597847763,21.307735399180743,162.57646413541514,-843.166299420649,20.134159472427555
1068,-57.18147321449222,-963.2773585861271,67.39248356012754,-57.37467376358587,-962.3033787007404,67.27400685063546,-57.19625807945809,-963.1595105298745,68.3854051297419,-56.200425327996435,-963.0837739315192,67.38411541203483,-51.57990264892578,-1024.663330078125,19.34600257873535,-51.74183042247016,-1023.6773449374675,19.38616099700262,-51.642200460067045,-1024.7141585829975,20.342765060884155,-50.59506846040369,-1024.504428330195,19.415657841442705,-84.47124426476485,-827.4515188163726,18.47034405693931,-84.68591595624474,-826.4748453756317,18.46533855710694,-84.45367015141147,-827.4425319954879,19.470149231756,-83.49471612107568,-827.2369769155658,18.45125067114215,-26.51167384054993,-843.8680705234343,17.599118869519856,-26.577847286311677,-843.6535948831197,16.624633736340456,-26.37268401612549,-844.8331937732563,17.377265446378665,-27.499754254171453,-844.0181948464624,17.633174468954714,190.10109280632287,-959.8919352188366,72.04810028396174,190.2420144652996,-958.9092044544731,71.92817809750447,190.1187854229402,-959.7733234409477,73.04088335063003,191.09095545202098,-960.0339615928643,72.04742817382409,186.694580078125,-1023.4170532226562,21.105783462524414,186.73688521491545,-1022.4186221319072,21.142466325373647,186.72588660474182,-1023.4550756464082,22.10456982440728,187.69319420620067,-1023.458158603298,21.07291750916889,219.0253604130452,-825.3769528051623,21.44526782034096,219.21245237288522,-824.3946431791248,21.453292604277998,219.0095339637035,-825.3821066494429,22.445129291441013,220.00757531929762,-825.5641458511953,21.459850051048168,163.51407271283725,-843.184716692803,20.474808358916196,163.3391789690589,-844.0686063334363,20.908572444068948,163.22861128642404,-842.717564290123,21.311635943727087,162.57177554505134,-843.162183698073,20.140789928689408
1069,-57.18781905537299,-963.284298022378,67.39585093357414,-57.38081045149892,-962.3102775338133,67.27736714195031,-57.20261552273443,-963.1664468493295,68.38877196042608,-56.206730177862404,-963.0909196656074,67.38751873352085,-51.58013153076172,-1024.6575927734375,19.346336364746094,-51.74210343955489,-1023.6716140335825,19.386473944591724,-51.64245076105972,-1024.708406824707,20.343098244900347,-50.59530595519163,-1024.4986466921787,19.41601224978169,-84.47051366075479,-827.451577114788,18.47041651152494,-84.68517246537867,-826.4749008416779,18.465411000453752,-84.45293746404029,-827.4425900826495,19.470221647820207,-83.49398272171267,-827.2370481172213,18.451321111646404,-26.512095973793617,-843.8679110412535,17.599092292125032,-26.57742351864958,-843.6573625817309,16.6236940872488,-26.36687663473586,-844.8329847767021,17.381046359553714,-27.499336398131437,-844.0238021293244,17.631562481735372,190.09911076999217,-959.8929528662397,72.04897035589866,190.24002334083826,-958.9102228253627,71.92903156261089,190.11678776970302,-959.7743220648654,73.04175142776018,191.0889749884882,-960.0349683573774,72.04831520845342,186.6931610107422,-1023.4163818359375,21.105791091918945,186.73543898794605,-1022.4179505787865,21.142500728086873,186.72447550606057,-1023.4544304761231,22.104576205626085,187.69177603918232,-1023.4574589064764,21.072917101448752,219.0246980001661,-825.3764176475659,21.44699537539397,219.21183046310574,-824.3941158682687,21.45503625244931,219.00888543401305,-825.3815899070696,22.44685697105773,220.00690541414025,-825.5636513574616,21.46156018960147,163.51104901936424,-843.182988131989,20.476947666262404,163.3361100240943,-844.0669730726606,20.91049924635371,163.23075023390155,-842.7161527224541,21.315695120072313,162.5672116717232,-843.1577824764693,20.147500043524392
1070,-57.194113186374814,-963.29135626272,67.3992386932493,-57.38689406253941,-962.3172949242689,67.28074800703286,-57.208921931252696,-963.1735022985555,68.39215920578083,-56.21298310587562,-963.0981854780098,67.39094332863473,-51.580299377441406,-1024.6519775390625,19.34666633605957,-51.74231648436605,-1023.6660053878327,19.386783340721898,-51.64263988925499,-1024.7027774585222,20.34342760575744,-50.59548258348905,-1024.4929860764546,19.41636280058403,-84.46956016034008,-827.4518267193884,18.470473609521196,-84.68420374221968,-826.4751471066442,18.46546693320025,-84.45198299858735,-827.4428385871387,19.470278718961723,-83.49302589256315,-827.237312972676,18.451377109086934,-26.51253111033061,-843.8677793587925,17.59913247236716,-26.577023804558486,-843.6610989819281,16.622851818963422,-26.360973085233383,-844.8327194366017,17.38484105567861,-27.498873270749527,-844.0295627573752,17.63003998800961,190.09702091674012,-959.8936379643028,72.04980490696552,190.23792652187726,-958.910908935348,71.92984963992623,190.11468221495292,-959.7749882634834,73.04258399973536,191.0868864070904,-960.0356446688804,72.04916704441605,186.6916961669922,-1023.4157104492188,21.105749130249023,186.7339435008701,-1022.4172791311171,21.142492371994475,186.72302318013882,-1023.4537922122529,22.10453258904854,187.6903120996848,-1023.4567553314572,21.072862406263287,219.02400111931473,-825.375822567997,21.448659774708887,219.21117300567582,-824.3935284323787,21.456716826640562,219.00820079049038,-825.3810130298591,22.448521469502072,220.00620121836027,-825.5630958715815,21.46320883651607,163.50817290418695,-843.1813648011866,20.478938328534106,163.3331861529833,-844.0654622808148,20.912241090374206,163.23334366102338,-842.7149041865841,21.31970189941883,162.56273727760768,-843.1533265854844,20.154338059811316
1071,-57.20027820786285,-963.2984322618802,67.40263008734,-57.39284677045211,-962.3243297003984,67.28413304764302,-57.215100189522275,-963.180576251596,68.39555015950069,-56.21910663389529,-963.1054707098691,67.39437285514775,-51.58041763305664,-1024.6466064453125,19.34697914123535,-51.74247980946054,-1023.6606408907843,19.387076226705382,-51.642779058475334,-1024.6973928294026,20.343739792450474,-50.59560957886588,-1024.487569756228,19.416695910566794,-84.46841451220193,-827.452205870097,18.470514839768207,-84.6830407251436,-826.475522451783,18.46550593681481,-84.45083749020012,-827.4432158368943,19.47031993457447,-83.49187642435494,-827.2377095305164,18.45141815705517,-26.513011585370254,-843.8676696316397,17.599237195116466,-26.576695855183026,-843.664727186992,16.6221196597407,-26.35507138349243,-844.832385661032,17.38857662627582,-27.498404505179,-844.0354115369403,17.628621660347747,190.0948232131212,-959.8940499697833,72.05059390576184,190.23572396808257,-958.9113222864688,71.93062191861996,190.11246886109228,-959.7753811296222,73.04337098924157,191.08468967298285,-960.0360499938054,72.04997356817971,186.69020080566406,-1023.4149780273438,21.105667114257812,186.7324145032409,-1022.4165467258665,21.14244944652918,186.7215440046827,-1023.4530984512442,22.104448590436125,187.6888176529144,-1023.4559874105637,21.07276387922313,219.0232711846275,-825.3752315200103,21.45022472842722,219.2104815142306,-824.3929448401407,21.458297586695192,219.00748129806036,-825.3804394828005,22.450086497176166,220.00546412492594,-825.5625434408116,21.464759939248285,163.505497241252,-843.1797919121632,20.480745875107598,163.3304436420351,-844.0641219433217,20.91354679168759,163.2362426291727,-842.7139614020606,21.32365980293868,162.5584712694459,-843.1487704381676,20.161090628199464
1072,-57.206235086025515,-963.3055786147142,67.40597073242651,-57.39859242720804,-962.3314351411356,67.28746695114815,-57.22107128238489,-963.1877203342889,68.39889032283288,-56.22502229535737,-963.1128250969273,67.39775241082376,-51.58048629760742,-1024.6416015625,19.34726333618164,-51.742592333659154,-1023.6556424506417,19.38734154496456,-51.64286806372111,-1024.6923752878454,20.34402335949271,-50.595686750322734,-1024.4825208956727,19.416999934246572,-84.46711415235414,-827.4526536576964,18.47053047367801,-84.68172110802693,-826.4759660247588,18.465518264229026,-84.44953848214536,-827.4436609221258,19.470335567945725,-83.49057180796063,-827.2381766230898,18.451434630340533,-26.513518280368658,-843.8675163213413,17.59940191663084,-26.57642796878964,-843.6681472297711,16.621498886453896,-26.349310701206416,-844.8319386837288,17.39221751115458,-27.497935997625135,-844.0411293169763,17.62733551106835,190.09250830145615,-959.8941978762128,72.05134413248894,190.23340467566604,-958.9114715800016,71.93135563941807,190.11013854757368,-959.7755101491988,73.04411923183324,191.08237565931594,-960.0361917147804,72.05074109642005,186.68869018554688,-1023.4142456054688,21.105554580688477,186.73086790174565,-1022.4158143754642,21.142380104552377,186.72005230927653,-1023.4524088265621,22.10433382844593,187.68730795899748,-1023.45521690649,21.072632019409017,219.02253779346202,-825.3745849777516,21.45167721660412,219.20978517423418,-824.3923054847529,21.459765234165886,219.0067567165245,-825.3798094934681,22.45153903808058,220.0047238125056,-825.5619341225846,21.466200367973563,163.5030096572021,-843.178333585291,20.48236936961236,163.32790389545463,-844.062807147623,20.914855773720962,163.2395121436881,-842.7129840371234,21.327365735517024,162.55437535855233,-843.1443289450767,20.16782739805829
1073,-57.21189194088472,-963.312786341065,67.40924135623324,-57.404037943568746,-962.3386019990016,67.29073067599299,-57.226743730995096,-963.19492589016,68.40216045587982,-56.23063797886313,-963.1202408093305,67.40106332309443,-51.58052062988281,-1024.6370849609375,19.347511291503906,-51.74266859720316,-1023.6511320309911,19.38757195330438,-51.64292192638108,-1024.6878471045582,20.344270682214812,-50.59572922309191,-1024.4779622890612,19.41726701102373,-84.46568962123342,-827.4531697815194,18.470518468464668,-84.6802757510657,-826.4764775950633,18.465501915921656,-84.4481165240218,-827.4441735819998,19.470323576797586,-83.4891426540383,-827.2387136291012,18.451424502088145,-26.51406115296733,-843.86743601995,17.59962515201718,-26.57625549648183,-843.6713582950983,16.62101113747834,-26.343743212692235,-844.8314810188709,17.395642213328934,-27.497485610084016,-844.0467981281905,17.62618774361296,190.09008283634822,-959.8940972424093,72.05205119500317,190.23097636055132,-958.9113725592039,71.93204614570818,190.10769789078014,-959.7753906089803,73.04482430354173,191.079950870328,-960.0360864398808,72.051465442147,186.6871795654297,-1023.4135131835938,21.105426788330078,186.72931971199426,-1022.4150820513174,21.142297944386755,186.71856221346417,-1023.4517216549706,22.104203661368988,187.68579828018014,-1023.4544446728958,21.07248326493536,219.0217714092899,-825.3739469315898,21.45298187039733,219.2090536806733,-824.3916742058769,21.46108391619067,219.00599743122498,-825.3791865559386,22.452843724831578,220.00395089005778,-825.5613311322505,21.46749493007723,163.50074452751693,-843.1769986234532,20.483779216044766,163.3255839676408,-844.0616393347974,20.915901409522768,163.2428846485068,-842.7121908294641,21.33081050085301,162.55057240570912,-843.1400591259014,20.17424987582019
1074,-57.217176219803115,-963.319976714813,67.41240340408814,-57.409112710301436,-962.3457519062973,67.29388586915027,-57.23204498638992,-963.2021143819973,68.40532202627396,-56.23588151208511,-963.1276371895568,67.40426684284644,-51.58051681518555,-1024.6328125,19.34771728515625,-51.74270550686692,-1023.6468656208641,19.387762007814878,-51.64293665349881,-1024.6835644427656,20.344476034348077,-50.59573328969599,-1024.4736490876603,19.417491321134836,-84.46420251842554,-827.4537541072452,18.470469299681618,-84.67876711530873,-826.477057217472,18.46544742038564,-84.44663317824454,-827.4447537109085,19.470274436271435,-83.48765075223496,-827.2393195522568,18.45137821335968,-26.51465582446119,-843.8673592609332,17.59989330877383,-26.576190989028174,-843.6743064384922,16.62063643171386,-26.338492187373905,-844.8309721740411,17.398854688952134,-27.49709146942217,-844.0522396585939,17.625180500609613,190.08754546543412,-959.8936960481964,72.0526928001795,190.22843745912746,-958.9109731685792,71.93267118550142,190.10514566689625,-959.7749705485793,73.04546391612172,191.07741398146118,-960.0356819546008,72.05212415186008,186.6856689453125,-1023.4127807617188,21.105297088623047,186.7277706439276,-1022.4143497188161,21.142214557956105,186.71707257488828,-1023.4510351527085,22.104071544453525,187.68428862217812,-1023.4536715203108,21.07233215515462,219.02098809324616,-825.3732582094318,21.454118138756247,219.20830266799356,-824.3909917473432,21.462232788656834,219.0052194116717,-825.3785111884581,22.453980006662384,220.0031614988974,-825.5606748673551,21.468623226285743,163.4987407175979,-843.1757328268553,20.484955601359186,163.32353764859846,-844.0604728908862,20.916857099054802,163.2462760292059,-842.7113407890732,21.333838170599304,162.54712868229765,-843.1360458725361,20.18022706654733
1075,-57.22202382676096,-963.327157959239,67.41541921273118,-57.413753768773425,-962.3528933649036,67.29689440705572,-57.236911054284,-963.2092935736538,68.40833731462442,-56.24068902161412,-963.1350213233907,67.40732517960109,-51.580482482910156,-1024.629150390625,19.347877502441406,-51.742709008262366,-1023.6432091589301,19.387908017252784,-51.64291971721349,-1024.6798934919811,20.344635612234008,-50.59570629196894,-1024.4699491804893,19.41766882315265,-84.46267599373004,-827.4544064854847,18.470380277162594,-84.67721848453725,-826.4777047719459,18.465352115613022,-84.44511157420207,-827.4454011810499,19.470185456014296,-83.4861192822151,-827.2399941088308,18.45129305806838,-26.515311732027012,-843.8672225283635,17.60020133656934,-26.576258921596988,-843.6768587527313,16.62038141790544,-26.333605112407874,-844.8303481913465,17.401778400167963,-27.496773980139544,-844.0573556139393,17.624310780762794,190.08488289835918,-959.893047532627,72.05328292183887,190.22577487050242,-958.9103266568943,71.93324487543342,190.10246871959694,-959.7743033705826,73.04605206059763,191.07475167303437,-960.0350317020955,72.05273106736254,186.6841583251953,-1023.4119873046875,21.105178833007812,186.72622305492254,-1022.4135563728871,21.142141421353205,186.71558213803394,-1023.4502864350502,22.103950939446584,187.6827789250728,-1023.4528388779457,21.072193283707122,219.02021809247861,-825.3725831124299,21.455056601447936,219.20756271848063,-824.3903224693842,21.4631818849265,219.00445301059565,-825.3778471508215,22.454918467954023,220.00238582423393,-825.5600299556235,21.46955583161223,163.49697618023802,-843.1746620392469,20.48588344409939,163.3217421835639,-844.0594362584418,20.917702419432278,163.24962296267108,-842.7105596777348,21.33642761332176,162.54402842082573,-843.1324295980812,20.185705182487588
1076,-57.2263433196705,-963.3343394268065,67.4182669725613,-57.41786938377782,-962.3600356910068,67.2997342885694,-57.24125086560957,-963.2164726972974,68.4111844913658,-56.24496901195624,-963.1424028110148,67.41021689946925,-51.58041763305664,-1024.625732421875,19.34798812866211,-51.74268057352078,-1023.639796684789,19.38800638060503,-51.642870986151294,-1024.6764683412828,20.34474559423188,-50.59564846373869,-1024.4664948986008,19.417795680849256,-84.4611726736267,-827.4551257804392,18.470247942661565,-84.67569308925059,-826.4784192544881,18.465212722184464,-84.44361416933215,-827.4461149904125,19.470053175989555,-83.48461100624083,-827.2407355571831,18.45116543850952,-26.516072820413566,-843.8670783929581,17.600533925653593,-26.5765022746107,-843.6790736942065,16.62022656859012,-26.329135673744098,-844.8296723470668,17.404402891117005,-27.496584311555058,-844.0621863445148,17.62355789096878,190.082129034095,-959.8921670656189,72.05381535513217,190.2230206811792,-958.9094481202749,71.9337611247033,190.09970112737446,-959.7734045848018,73.04658254571008,191.07199809883016,-960.0341492744062,72.05327956769123,186.6826629638672,-1023.4111938476562,21.105085372924805,186.7246924433298,-1022.4127629945415,21.142090161867518,186.71410491467094,-1023.4495347695629,22.103855305109892,187.68128447704711,-1023.4520081252555,21.072081310170383,219.01944738390247,-825.3719240367906,21.455771209250464,219.20681867395106,-824.3896685482437,21.463904774579973,219.0036840586402,-825.3771964401001,22.455633059377778,220.00161005741546,-825.5593976535552,21.470266924997304,163.4954781522061,-843.1737356718465,20.486536592179633,163.32023828026908,-844.0584005482764,20.918577150107826,163.25276899768647,-842.7096293711668,21.3384154614925,162.54133809246858,-843.1293127264153,20.190490399291885
1077,-57.23009412885385,-963.341489397978,67.4209021041494,-57.421421223711114,-962.3671476005035,67.30236095320365,-57.245023558621774,-963.2236199762975,68.41381897456684,-56.24868134368123,-963.1497477459386,67.41289685756215,-51.580326080322266,-1024.622802734375,19.348052978515625,-51.742622365074425,-1023.6368720621833,19.38806079759395,-51.64279420165764,-1024.6735328845668,20.34480981229122,-50.595563342515604,-1024.4635320167486,19.4178755302754,-84.45973069892489,-827.4557890934185,18.470077373324663,-84.67422911261843,-826.4790777752592,18.465034407697917,-84.44217909870102,-827.4467723307304,19.46988267403086,-83.4831640745451,-827.2414209545312,18.451000445440936,-26.516888245577853,-843.8669847647557,17.6008943942344,-26.576880603844923,-843.6809610285306,16.620182363865414,-26.325145338718016,-844.8290225906732,17.40668348008993,-27.49649815499001,-844.0666805109918,17.62294058022461,190.07926477430274,-959.8910398370447,72.05427788473392,190.22015757679046,-958.9083230392846,71.93420743205169,190.09682377452816,-959.7722590907196,73.04704312174292,191.06913390692495,-960.0330216306049,72.05375771249187,186.68116760253906,-1023.4103393554688,21.105031967163086,186.72316551066703,-1022.4119085590357,21.142074111364778,186.71262439148347,-1023.4487172074693,22.103800013761063,187.67978997668365,-1023.4511202972187,21.072012750821617,219.01867766890228,-825.3712224880551,21.456233480531736,219.20607181178906,-824.3889714050162,21.46437258863074,219.0029140528743,-825.376500134672,22.456095298412542,220.00083597774127,-825.558719038197,21.47072830938359,163.49432284100104,-843.1729590417804,20.486883649309522,163.3190793897528,-844.05751535824,20.91914497745008,163.2553760771313,-842.7088174935537,21.339806311246676,162.53923427085124,-843.1267773763599,20.19418401325201
1078,-57.23320960612158,-963.348580844555,67.42330266040261,-57.42434182103225,-962.3742018963558,67.30475249494711,-57.248162939391534,-963.2307085195486,68.41621882646182,-56.25175921295468,-963.1570298583823,67.4153436749911,-51.58020782470703,-1024.6201171875,19.34807586669922,-51.74253609668643,-1023.6341914327114,19.388075093701495,-51.642689291477325,-1024.670843103028,20.344832079523638,-50.59545120582782,-1024.4608146842602,19.41791220419725,-84.45839954248771,-827.4564565636045,18.46986265236948,-84.67287697906413,-826.4797406813216,18.464811464816677,-84.44085542574447,-827.4474334466368,19.469668027093924,-83.4818281763463,-827.2421094883824,18.45079177990856,-26.517853410245618,-843.8667505603509,17.601249895069753,-26.577476235925833,-843.6823931067181,16.62020073832584,-26.321644215547522,-844.8282113359801,17.40864893753744,-27.496601115516917,-844.0707248386716,17.62240227577958,190.07631627556904,-959.8896971779667,72.05466783438325,190.21721098329792,-958.9069826130332,71.93458134387907,190.0938628637576,-959.7708984505024,73.04743113930331,191.06618535710302,-960.0316793818532,72.05416265859009,186.67970275878906,-1023.4094848632812,21.105030059814453,186.72167334037192,-1022.4110540661555,21.14210314482982,186.71117005378892,-1023.4478931914132,22.10379660394551,187.67832595080245,-1023.4502370863012,21.07200012351504,219.01792394844844,-825.3704813351382,21.456421127114062,219.2053365640537,-824.3882337956582,21.464562545750198,219.00215809038997,-825.3757606281622,22.456282900953248,220.00007869655673,-825.5579964018677,21.470917696285596,163.493451015271,-843.1724003872255,20.486914609847666,163.31823770035803,-844.0566556411117,20.919803672139384,163.2575353402762,-842.7078105764037,21.3404367841187,162.53760370080653,-843.1249772530481,20.196902613930526
1079,-57.235644137774116,-963.3556059758309,67.42544116778951,-57.42658712913405,-962.3811911299678,67.30688113147077,-57.25062326841615,-963.2377301837246,68.4183565334076,-56.25415730663693,-963.1642398194797,67.41752949871152,-51.580055236816406,-1024.6177978515625,19.348064422607422,-51.74241336932707,-1023.6318767295339,19.38805664617133,-51.64254853551432,-1024.6685207420128,20.344820047624015,-50.59530429143707,-1024.4584657156881,19.41791315954799,-84.45721784595987,-827.4570653341757,18.469616060166032,-84.6716753628016,-826.4803451218825,18.464556379554978,-84.43968170793525,-827.4480356726787,19.46942151578049,-83.48064196189696,-827.2427382660974,18.450551680929234,-26.518936328575467,-843.866495699575,17.601605093466695,-26.57826626869183,-843.6834479746524,16.620292967481067,-26.318635108582257,-844.8273634165663,17.41026076584442,-27.496872614575235,-844.0744061631035,17.621948634956546,190.07328148942636,-959.8881533731151,72.05498694974398,190.21417850900534,-958.9054410750742,71.93488462190162,190.0908165352324,-959.7693369919492,73.04774834591892,191.06315044643145,-960.0301364948093,72.05449591856713,186.67825317382812,-1023.4085693359375,21.105087280273438,186.7202020254489,-1022.4101384873836,21.14218356719835,186.70972561959928,-1023.4470003648777,22.10385278887482,187.67687711656376,-1023.4492988911833,21.072052082005438,219.01720427047596,-825.3698238998661,21.456313703191416,219.2046310695088,-824.3875790579265,21.46445406480923,219.00143382293,-825.3751010275095,22.456175416083774,219.99935623834472,-825.5573531573349,21.47081506880623,163.49295421704835,-843.1720018835905,20.486592964770537,163.3177634183861,-844.0560205861846,20.919973995190713,163.25891028641024,-842.7070371853528,21.340426243534115,162.5366427496929,-843.123848349383,20.198236216023805
1080,-57.2373640031203,-963.3624472817662,67.42729213061016,-57.4281248698282,-962.3879980353039,67.30872165451294,-57.252370726113114,-963.244567720466,68.42020663211201,-56.25584217962483,-963.171258696603,67.41942861324159,-51.579872131347656,-1024.61572265625,19.348026275634766,-51.74225876099705,-1023.6298060021282,19.388012943867967,-51.642375865814074,-1024.666443662663,20.344781342181317,-50.59512654710325,-1024.456362276501,19.417886161673824,-84.45620933938153,-827.4576747213431,18.469349038441372,-84.6706483927283,-826.4809504995698,18.464280803934866,-84.43868155365344,-827.4486385056599,19.46915458130138,-83.47962925094679,-827.2433662021298,18.45029150802976,-26.52012949497896,-843.8662170509773,17.60196030260741,-26.579237600795192,-843.6841492321255,16.620452512946333,-26.316147030560803,-844.8264949801569,17.411546403586524,-27.49731800598219,-844.0776824336502,17.621581869677726,190.0701937720408,-959.8863264075017,72.05522358776622,190.2110940673356,-958.9036164474986,71.93510597333463,190.0877179633993,-959.7674930281102,73.04798314106179,191.06006245499984,-960.0283114857785,72.05474604862434,186.67681884765625,-1023.4075927734375,21.105215072631836,186.71875226323132,-1022.4091618052664,21.142325589405008,186.70829033078547,-1023.4460374869382,22.103980084911253,187.675443469027,-1023.4483064787568,21.07218085111346,219.01648938078011,-825.3691309189446,21.4558847617715,219.20392507605385,-824.3868877342252,21.46402025250813,219.00071185773513,-825.3744016035881,22.455746397024075,219.99863953727547,-825.5566690376182,21.470394211813485,163.49284006117188,-843.1717721739903,20.48589278451746,163.31767399555997,-844.0555623969603,20.919749548024388,163.25935971662238,-842.7063835506052,21.339649399679388,162.536386309981,-843.123520013351,20.198024844610032
