frame,LTIB0_0,LTIB0_1,LTIB0_2,LTIB1_0,LTIB1_1,LTIB1_2,LTIB2_0,LTIB2_1,LTIB2_2,LTIB3_0,LTIB3_1,LTIB3_2,LHDF0_0,LHDF0_1,LHDF0_2,LHDF1_0,LHDF1_1,LHDF1_2,LHDF2_0,LHDF2_1,LHDF2_2,LHDF3_0,LHDF3_1,LHDF3_2,LFOF0_0,LFOF0_1,LFOF0_2,LFOF1_0,LFOF1_1,LFOF1_2,LFOF2_0,LFOF2_1,LFOF2_2,LFOF3_0,LFOF3_1,LFOF3_2,LHLX0_0,LHLX0_1,LHLX0_2,LHLX1_0,LHLX1_1,LHLX1_2,LHLX2_0,LHLX2_1,LHLX2_2,LHLX3_0,LHLX3_1,LHLX3_2,RTIB0_0,RTIB0_1,RTIB0_2,RTIB1_0,RTIB1_1,RTIB1_2,RTIB2_0,RTIB2_1,RTIB2_2,RTIB3_0,RTIB3_1,RTIB3_2,RHDF0_0,RHDF0_1,RHDF0_2,RHDF1_0,RHDF1_1,RHDF1_2,RHDF2_0,RHDF2_1,RHDF2_2,RHDF3_0,RHDF3_1,RHDF3_2,RFOF0_0,RFOF0_1,RFOF0_2,RFOF1_0,RFOF1_1,RFOF1_2,RFOF2_0,RFOF2_1,RFOF2_2,RFOF3_0,RFOF3_1,RFOF3_2,RHLX0_0,RHLX0_1,RHLX0_2,RHLX1_0,RHLX1_1,RHLX1_2,RHLX2_0,RHLX2_1,RHLX2_2,RHLX3_0,RHLX3_1,RHLX3_2
437,-85.93921691765468,-973.3398516499411,68.20821594925735,-86.11411472455255,-972.3623291755242,68.09048503083633,-85.99542604807397,-973.2303858187936,69.20061595201264,-84.95623609851332,-973.1596655133459,68.24401630371169,-79.99172973632812,-1034.530517578125,19.582290649414062,-80.12971962677739,-1033.5408843547325,19.622101116527446,-80.06829447973539,-1034.581250869762,20.578063702467144,-79.00425992402965,-1034.3961590418214,19.665062344585515,-109.57414727473808,-837.4189294238014,18.552132683152756,-109.77545788059824,-836.4394169377334,18.546717001728727,-109.58365190324005,-837.4153541557874,19.55208112157129,-108.59466593137046,-837.2175777237944,18.560722846075862,-51.73560410692493,-854.6685970028591,19.16357026049324,-51.92650865327858,-853.727963020192,18.88292250113427,-51.84818129032462,-854.973596737902,18.21789508401797,-52.71073580672722,-854.8175361591459,19.327690020928294,91.30137105548748,-966.5425175629134,72.05114038791466,91.3716960480888,-965.5519231118182,71.9337647989925,91.3644195941544,-966.4294999286933,73.04273097688132,92.29690070205136,-966.6196515231028,71.9966328196519,89.69337463378906,-1029.57275390625,19.901039123535156,89.66918822867557,-1028.5747524217793,19.959417670981313,89.77406650717906,-1029.629010116089,20.896189393807624,90.68982023660764,-1029.5439741243051,19.82186914958853,108.8104715738624,-830.8366860544008,22.74009025731272,108.92961177906422,-829.8440365515678,22.76136409170779,108.81619322320009,-830.8587985551429,23.739829373302378,109.80333252799109,-830.9556734564077,22.731776177066337,54.83759062303395,-851.6306442581622,22.589058337833986,54.902768215612966,-851.0310514868878,21.791411555065398,54.357482386329224,-852.3125474883846,22.037239467496423,53.962806099580376,-851.2117212422658,22.83248295507369
438,-85.9367258829742,-973.3414339020503,68.2075364429106,-86.11160322783805,-972.363904882441,68.08982947593304,-85.99291577304471,-973.2319881037696,69.19993974474536,-84.95374032331057,-973.1612711060563,68.24332410045334,-79.99144744873047,-1034.52978515625,19.581932067871094,-80.12943482667393,-1033.5401516479526,19.6217441613014,-80.06799754839948,-1034.5805178799417,20.577706275705125,-79.00397615002404,-1034.3954285040074,19.66468908708519,-109.57651132015707,-837.4185528956287,18.551821964194257,-109.77785658275542,-836.439047593748,18.546395287797246,-109.58604215324364,-837.4149721012923,19.55177013341734,-108.597037354985,-837.2171663481648,18.560436489757898,-51.73564264545142,-854.6684864675246,19.164893869547846,-51.92667202361626,-853.7274435869703,18.885705629043695,-51.84990603215983,-854.9722976972786,18.219038375757528,-52.71055374659648,-854.817271660448,19.330457486417217,91.31162593014524,-966.5475574484494,72.04850673353637,91.38181967807121,-965.556951050966,71.9311534079897,91.37465908380932,-966.4345537156931,73.0400998849459,92.30716581347049,-966.6245582383667,71.99399784379497,89.7061996459961,-1029.577392578125,19.894765853881836,89.68200114156187,-1028.5793953442228,19.953212012923974,89.78702891200338,-1029.6337112766644,20.88990143959444,90.70263381950676,-1029.5485876251053,19.815461298264555,108.80843620943695,-830.83955240436,22.742908549485882,108.92748321140462,-829.8468932710838,22.76425466027581,108.81414416577785,-830.8617352712454,23.74264618489387,109.80130842203882,-830.9584463299411,22.734601690694,54.83812931411411,-851.6360179112067,22.58960325704367,54.90497327872604,-851.0228175747754,21.802509087458176,54.3743256968404,-852.315371641408,22.020951594014747,53.95471656290504,-851.232949856578,22.828597094493425
439,-85.93451007027049,-973.3429754425777,68.20691331494686,-86.10936777537603,-972.3654400752947,68.0892298892824,-85.99068070695333,-973.2335492894521,69.1993198730604,-84.95151991643381,-973.1628351563477,68.24268809289306,-79.99120330810547,-1034.529052734375,19.581571578979492,-80.12918959244116,-1033.5394191592761,19.621385802219155,-80.06774221251722,-1034.579785985641,20.57734662050616,-79.0037309887736,-1034.3946967733873,19.664317541421106,-109.57868391535453,-837.4181987280283,18.55130345766335,-109.78006090102389,-836.4387000234196,18.54586311643168,-109.58824253006821,-837.4146099814358,19.5512513331962,-108.59921674258788,-837.2167802369013,18.55994341742211,-51.73567452187946,-854.668406485631,19.16614117073413,-51.92681764863617,-853.7269886031426,18.888298273353595,-51.851465567323515,-854.9711181976163,18.220118944133773,-52.71038306236151,-854.8170604124477,19.333010194681933,91.32170619589661,-966.5526228224227,72.04581952019896,91.39176543817749,-965.5620041661018,71.92848930107306,91.38472265794807,-966.4396335572263,73.03741538115285,92.31725661053243,-966.629487012391,71.99131017954097,89.7190170288086,-1029.582275390625,19.88848876953125,89.69480617111607,-1028.5842826467958,19.947006438949135,89.79998396811142,-1029.63866043126,20.883609406405252,90.71543972481152,-1029.553444669911,19.809049481811773,108.80639094135779,-830.8424678749157,22.745755622635908,108.92534073063965,-829.8497987232143,22.767177641456335,108.8120783703899,-830.8647239151641,23.745491748732924,109.79927492288877,-830.9612644402406,22.737462535985443,54.83901988895785,-851.6415581632943,22.58974465773486,54.907549239487544,-851.014624488605,21.81369189170894,54.392274349665506,-852.3178046754747,22.003989522984593,53.946987293567766,-851.2547186328629,22.823481746056796
440,-85.93258535735869,-973.3445074385786,68.2063495847863,-86.1074235190358,-972.3669657797459,68.08868938561996,-85.98873670397488,-973.2351006084896,69.19875936496939,-84.94959062517822,-973.1643895583546,68.24211137625548,-79.9909896850586,-1034.528564453125,19.58121109008789,-80.12897550658897,-1033.5389309162167,19.621027866487225,-80.06752098180924,-1034.579299199275,20.57698664017473,-79.00351671141615,-1034.3942087753167,19.663949703603073,-109.58062234777506,-837.4179265240103,18.55059569041117,-109.78202769251016,-836.4384337398461,18.54513923714044,-109.5902099915919,-837.4143275547398,19.550543251289355,-108.60116128974458,-837.2164794262642,18.559261866700272,-51.735677871005024,-854.6684204146914,19.167308751966228,-51.926926279257344,-853.726648785728,18.890740053049015,-51.8528324408491,-854.9700779008076,18.221117667758236,-52.71020280814394,-854.8169766664947,19.3353331161059,91.3316167054013,-966.5577083295775,72.04307152572659,91.40153969878371,-965.5670772739713,71.9257647200206,91.39461505497627,-966.4447336363651,73.0346701978941,92.32717784513471,-966.6344340121228,71.98856293291156,89.73176574707031,-1029.5870361328125,19.882226943969727,89.70754222227612,-1028.589048107267,19.940819790926156,89.81286986427935,-1029.6434911554445,20.877332442191577,90.72817697895115,-1029.5581790489764,19.802653545813154,108.80431677187477,-830.8453736772436,22.748621557562508,108.92316571525218,-829.8526941545593,22.77012257849901,108.80997754373581,-830.8677052461594,23.74835615068795,109.79721298212033,-830.9640693649202,22.740348141883853,54.84020615649199,-851.6473319401746,22.58951748459388,54.910436774876175,-851.0065601879128,21.82500507675166,54.41126845252938,-852.3198659058148,21.986433318677182,53.93960629730886,-851.2770487693938,22.817136172481867
441,-85.93096620734667,-973.3459341327575,68.20584688061746,-86.10578580043926,-972.3683863844813,68.08820968534812,-85.98709802481659,-973.2365463925568,69.19825986993254,-84.94796705732747,-973.1658377082131,68.24159529216062,-79.99081420898438,-1034.5279541015625,19.580846786499023,-80.12880150179643,-1033.5383208961848,19.620666704084318,-80.06734138162875,-1034.5786915713038,20.57662251476885,-79.00334112131593,-1034.3935970102784,19.66358174375531,-109.5823243062705,-837.4177941195084,18.54972627399014,-109.78375463423869,-836.438306573763,18.54425172336836,-109.59194164833607,-837.4141830094037,19.549673505905606,-108.60286867700175,-837.2163217700067,18.558418953673847,-51.735702531525604,-854.6684039697369,19.168383519834684,-51.927040123131,-853.726332411801,18.892900116039183,-51.853990639801864,-854.9691594172724,18.222046326114512,-52.71007302034342,-854.8168874385335,19.337365205277436,91.34129887916004,-966.5627978926001,72.04029117202778,91.41108431052575,-965.5721542914217,71.92300839829934,91.40427797838477,-966.4498382335953,73.03189277978079,92.33687088892626,-966.639383601984,71.9857842689034,89.7443618774414,-1029.5916748046875,19.87601089477539,89.72012640411957,-1028.5936916558767,19.9346818119546,89.82560189577951,-1029.6482027817776,20.8711011656687,90.74076174760062,-1029.5627918945868,19.796304707745588,108.8022252617458,-830.8482721445754,22.751487708927776,108.92097050919638,-829.8555819806301,22.773070216059605,108.80785393037199,-830.8706810733581,23.751220752295005,109.79513406133286,-830.9668642114137,22.74323923115303,54.84164500492664,-851.6532814299925,22.58895257283559,54.913571285844505,-850.9987352672968,21.836359767253708,54.431319445325215,-852.3216019345097,21.968484492770436,53.93254680052235,-851.2998454044628,22.809459784977612
442,-85.929648460767,-973.3472787632945,68.20540800241733,-86.10444990950516,-972.3697250221553,68.08779364655994,-85.98576055370002,-973.2379099264934,69.19782419059821,-84.94664495795243,-973.1672033881832,68.24114275766752,-79.99066925048828,-1034.527587890625,19.580480575561523,-80.12865870090003,-1033.5379551367473,19.620304237215926,-80.06719579204717,-1034.5783292237033,20.576256155476223,-79.00319641541276,-1034.3932289327176,19.663215516293846,-109.5837620617512,-837.417737185244,18.548730866843222,-109.78521345521898,-836.4382540819782,18.543236643820425,-109.59340949353802,-837.4141123726776,19.548677759329905,-108.60431106086867,-837.216243485217,18.557450139725727,-51.735691323966925,-854.6684803420895,19.16937985498639,-51.92710838792972,-853.7261335374419,18.89489486925078,-51.854911150539884,-854.9683887704915,18.222890780815245,-52.70993263933791,-854.816930449344,19.33913386843047,91.35073889712041,-966.5679335084169,72.03749191171836,91.42038584019883,-965.5772772921,71.92023337517375,91.41369768105166,-966.4549889593716,73.0290965306905,92.3463218895654,-966.6443781937371,71.9829876436235,89.75675964355469,-1029.596435546875,19.869863510131836,89.73251281697667,-1028.5984574100764,19.928614934565303,89.83813358452905,-1029.6530390073576,20.86493854749922,90.75314830925257,-1029.567527300068,19.79002655042433,108.80011136985902,-830.8511046209841,22.754340765315696,108.91875080778671,-829.8584036204255,22.776006573821892,108.80570342981417,-830.8735921874386,23.754072248375227,109.7930330246907,-830.9695910457127,22.74612160955851,54.84327562740249,-851.6594065197903,22.58809791500118,54.9168944110033,-850.9911275245938,21.84783886623493,54.452313330687005,-852.3229245012913,21.950216757753314,53.92581785875693,-851.3230331070417,22.800522419114554
443,-85.92863674122074,-973.3485682109272,68.20502032271257,-86.1034211753315,-972.3710087505555,68.08742821825628,-85.98472881114594,-973.2392176682147,69.19743965872935,-84.94562907020078,-973.1685127743351,68.24074088359208,-79.99057006835938,-1034.52734375,19.580116271972656,-80.12856240417506,-1033.5377115708043,19.619944216386475,-80.06709940432577,-1034.5780900159002,20.575891385757753,-79.00309785305777,-1034.3929824222405,19.66285476126299,-109.58494162510112,-837.4177523309293,18.547640769689092,-109.78641013728219,-836.438272865272,18.54212579414462,-109.59461888916255,-837.4141126254507,19.547587319812806,-108.6054944396134,-837.2162412173407,18.556386165073466,-51.735694405597485,-854.6685854083103,19.17028444267547,-51.92717379698092,-853.7260196925332,18.896595725120104,-51.855594482655945,-854.9678086873478,18.22366445513905,-52.709839987221095,-854.8170283290702,19.340593235987647,91.3599061757885,-966.5730073705366,72.03468834514776,91.4294134158885,-965.5823384029402,71.91745464600348,91.42284388236624,-966.4600784104574,73.02629607760358,92.35550026409176,-966.6493097074392,71.98018729269198,89.76888275146484,-1029.60107421875,19.86381721496582,89.74462570322677,-1028.6031011654982,19.922650713875548,89.85038789480369,-1029.6577548890539,20.858877119304864,90.76526044452109,-1029.572141769889,19.783852183965944,108.79797956573526,-830.8539340470669,22.75714822864899,108.91651200256412,-829.8612221123784,22.778898542356377,108.80353107171558,-830.876500989341,23.75687814912639,109.79091422733227,-830.9723137237152,22.748962267747302,54.845126306806314,-851.6655809797523,22.5869666186436,54.92040984817919,-850.983805368116,21.859289214998153,54.47419010400751,-852.3238122547579,21.931880424270798,53.91952449076901,-851.3463418781647,22.790307893760037
444,-85.92792652391653,-973.349789185864,68.20468457767562,-86.10269544028615,-972.3722243289823,68.08711427334309,-85.98399818497215,-973.2404564642472,69.19710703046997,-84.94491492953046,-973.1697522269535,68.24039030170988,-79.9905014038086,-1034.5272216796875,19.579755783081055,-80.12849763968795,-1033.5375902347696,19.619588459525932,-80.06703674538328,-1034.577973852982,20.575530134224888,-79.00303019897618,-1034.392857174942,19.662501172628247,-109.58586702070576,-837.4178347207659,18.546500608420313,-109.7873486099404,-836.4383580648014,18.54096439851509,-109.59557345239806,-837.4141794577116,19.54644681909157,-108.6064228138296,-837.2163102322475,18.55527136346639,-51.73572176926075,-854.6687162591813,19.171109198910287,-51.92724930242533,-853.7259752824577,18.898058553706598,-51.85603489627715,-854.9673701491647,18.224361816835554,-52.709806958300916,-854.8171928728418,19.341733756604913,91.36876048793002,-966.5781359819765,72.03190806893872,91.43812831915572,-965.5874542986019,71.91469925435095,91.43167639351286,-966.4652226222233,73.02351896138289,92.36436567715702,-966.6542961777172,71.97741098856736,89.78067016601562,-1029.6055908203125,19.857898712158203,89.75640443459537,-1028.6076228724355,19.916815172413727,89.8623031309012,-1029.6623498008973,20.852943674542797,90.77703718339558,-1029.5766358011729,19.7778089278908,108.7958242082094,-830.856702305985,22.759892425008644,108.91424895591766,-829.8639793826302,22.781727639139522,108.8013322720371,-830.8793486793629,23.7596207896186,109.7887719612977,-830.9749746155876,22.751742552729787,54.84712271696484,-851.6718674951808,22.585609972164338,54.92404004340214,-850.9768528968108,21.87074045054076,54.496835188584114,-852.3243170921592,21.913591988131476,53.913644076419345,-851.369767790687,22.778880239381213
445,-85.92748855774988,-973.3508623501658,68.20440235415728,-86.10224248868552,-972.3732922142884,68.0868536703572,-85.98353963171895,-973.2415472548954,69.19682791159367,-84.94447312515004,-973.1708433528721,68.2400929675442,-79.99047088623047,-1034.527099609375,19.57940673828125,-80.12847237099524,-1033.5374691011548,19.619244501806573,-80.06701533712011,-1034.5778585834348,20.575180042598255,-79.00300112100182,-1034.392730774624,19.662162275901974,-109.58653560222886,-837.4179808750526,18.545345021845442,-109.78802627418021,-836.4385062077714,18.53978757001149,-109.59627001435761,-837.4143097665009,19.545290902472242,-108.60709354149373,-837.2164470091236,18.55413993779753,-51.735774636276666,-854.6688713961488,19.171851968929996,-51.92733596202278,-853.726000056303,18.899275566841123,-51.856231839947604,-854.9670769421941,18.224981590054636,-52.7098353738912,-854.8174213500536,19.34255226369459,91.37730255805333,-966.583192508368,72.02916043612215,91.44653141735624,-965.5924981336235,71.91197673039005,91.44019607798886,-966.4702949563529,73.02077454851623,92.37291883463269,-966.6592109179703,71.97466794845825,89.79207611083984,-1029.6099853515625,19.852134704589844,89.76780304025009,-1028.6120224884826,19.91113421270011,89.87383285858948,-1029.6668229491816,20.84716501653733,90.78843280010406,-1029.5810093026598,19.77192412954866,108.79365563294249,-830.8594114141586,22.762549833288038,108.9119730590506,-829.8666775589979,22.784469675830508,108.79911827740588,-830.8821367200943,23.76227665596791,109.7866164308568,-830.9775767783227,22.754438081484686,54.84923839356975,-851.6782034876074,22.584066828861328,54.927742631336855,-850.9703327490924,21.88210094492758,54.52012377324931,-852.3244618290936,21.895565759326264,53.90821732507875,-851.393126000573,22.766303419704624
446,-85.9273245056379,-973.3519089031893,68.20415295230535,-86.1020652936575,-972.374333919142,68.08662505107657,-85.98335456158244,-973.242610573124,69.19658154312476,-84.94430553845916,-973.1719060542954,68.23982765702668,-79.990478515625,-1034.5272216796875,19.579071044921875,-80.12848526858731,-1033.537592120832,19.618914141891825,-80.06703495560504,-1034.5779880960058,20.574843048179538,-79.00301041607221,-1034.3928486644888,19.661839669122497,-109.58695782521767,-837.4181259041552,18.544214353787616,-109.78845337521409,-836.438652358501,18.538636119721943,-109.5967187522806,-837.4144390796771,19.544159918120066,-108.60751703188991,-837.2165868739677,18.55303204490086,-51.7358188720636,-854.6691113664322,19.17253065990756,-51.92740326336036,-853.7261385701005,18.900321684320915,-51.856181580525515,-854.9669375627911,18.22552887787438,-52.70988675441223,-854.8177783168306,19.343088270221624,91.38548872894143,-966.5882277170949,72.02647522140742,91.45457927467837,-965.5975206959739,71.90931680390618,91.4483595461129,-966.4753461680197,73.01809259531056,92.38111604718755,-966.6641049480669,71.97198770924128,89.80303192138672,-1029.6141357421875,19.846553802490234,89.7787534348231,-1028.616177878627,19.90563559027786,89.8849079575755,-1029.6710514719873,20.841569839747606,90.79937868320621,-1029.5851408761014,19.766226796119685,108.79147676620566,-830.8620032019122,22.765087951923224,108.90968798089281,-829.8692585412415,22.78709130239462,108.79689288038229,-830.8848061971172,23.76481325875351,109.78445046899412,-830.9800627721277,22.757015563731116,54.85146407430338,-851.68452425149,22.582367179554414,54.931492666916746,-850.9643024905635,21.893254678251292,54.54391588241672,-852.3242847707145,21.87800889877049,53.90330294135626,-851.4162201458009,22.752670945921654
447,-85.92740164437188,-973.3527660863574,68.20393957596946,-86.10213081077043,-972.3751865598077,68.08643218181705,-85.98341046548833,-973.2434842586812,69.19637118272978,-84.94437940130369,-973.1727778883817,68.23959793014669,-79.99051666259766,-1034.5274658203125,19.578754425048828,-80.12852944338684,-1033.5378373193314,19.6186029179267,-80.0670877015525,-1034.5782401611018,20.574524901770637,-79.00305053744084,-1034.3930880082928,19.66153881551336,-109.58713838435787,-837.4183872097553,18.543147976080984,-109.78863524729634,-836.4389140467774,18.5375500093032,-109.59692387501762,-837.4146853066713,19.54309324462627,-108.60769810624056,-837.2168465961817,18.55198667971047,-51.73590644147776,-854.6693061119269,19.173146376527118,-51.927496498814264,-853.7262917841148,18.901085303473714,-51.855892089051515,-854.9669271874881,18.226032265261708,-52.710019727654526,-854.8181203347785,19.343315800252313,91.39329629423071,-966.5931364400659,72.02386576969084,91.46225172400942,-965.6024170044852,71.90673273136808,91.45614398495604,-966.4802711317132,73.01548645823104,92.38893443957997,-966.6688756117878,71.96938401685246,89.8134994506836,-1029.6181640625,19.841176986694336,89.78921757520197,-1028.6202110752242,19.900339692096807,89.895489741478,-1029.6751568725142,20.836179203687905,90.80983673430724,-1029.5891527751428,19.76073842338457,108.78928917422283,-830.8645415086653,22.767479082992228,108.90739609374234,-829.8717862449048,22.789563961016732,108.79465878394109,-830.8874202257913,23.76720291065372,109.7822755401177,-830.982497223145,22.759446239877782,54.85370879240128,-851.6908941154882,22.580560247700035,54.93520257850349,-850.9587981320184,21.904250973910134,54.568008006167965,-852.3238245297193,21.860994995977325,53.89886125296245,-851.4390319275191,22.73814074998064
448,-85.92770606995171,-973.3535073695705,68.20375353470737,-86.10242617359124,-972.37592384742,68.08626590725564,-85.98369326296637,-973.2442413153391,69.19618809860116,-84.94468098400398,-973.1735312972365,68.23939471573037,-79.9906005859375,-1034.52783203125,19.578460693359375,-80.12861948859313,-1033.5382046012296,19.61831457975569,-80.06718859555558,-1034.5786146249702,20.57422944410313,-79.00313663252327,-1034.3934494508082,19.661263246347378,-109.58709550070809,-837.4186400073527,18.542172382405376,-109.78858965512906,-836.4391663921195,18.536556085024134,-109.59690330024024,-837.4149239560566,19.54211737990829,-108.60765488852044,-837.2171018520945,18.551030100656927,-51.73603776544362,-854.6695179016517,19.173703842361743,-51.927619068868964,-853.7265077245769,18.901622218375092,-51.85537563326076,-854.9670590673231,18.22648278683365,-52.7102323443049,-854.8185181052229,19.343243990565743,91.40070515324153,-966.5979445113308,72.0213495152175,91.46952653336199,-965.6072127414282,71.90424196745059,91.46352984182057,-966.4850956269346,73.01297353055571,92.39635402515535,-966.6735466898456,71.9668735162772,89.82344055175781,-1029.6220703125,19.836027145385742,89.79915726018979,-1028.6241220297738,19.89526857307223,89.90553971030322,-1029.6791383268444,20.831016074924616,90.81976883596776,-1029.593045034853,19.755482230333616,108.7871120785023,-830.8669069636051,22.769685394426972,108.90511745136838,-829.874141378612,22.791848995850756,108.79243587627398,-830.8898586914598,23.76940779357874,109.78011076387506,-830.9847615835477,22.761691684014362,54.85603658186689,-851.697124269893,22.57866102668422,54.938910133775245,-850.9538380384453,21.914840604782096,54.59222331580455,-852.3231090770205,21.84480437726611,53.895029539726394,-851.4611823291833,22.722872210614295
449,-85.92822418580687,-973.3541648387559,68.20358270790919,-86.10293702590076,-972.3765777225636,68.08611418548173,-85.98418944249941,-973.2449138964249,69.19602017276183,-84.94519655977102,-973.1741991146449,68.23920607938865,-79.99071502685547,-1034.5281982421875,19.57819175720215,-80.12874115118382,-1033.5385720322656,19.618050929779468,-80.06732203211148,-1034.578989349437,20.573958612530273,-79.00325355634202,-1034.3938098942551,19.661014557151127,-109.5868315866062,-837.4189418788892,18.541320601127815,-109.78831940436362,-836.4394670549742,18.535687785481574,-109.59665920385042,-837.4152129833418,19.541265356240466,-108.60738986948635,-837.2174098351474,18.550195177771116,-51.73619722902715,-854.6697415880519,19.174215887382903,-51.927759206128584,-853.7267669130982,18.901997645295655,-51.8546435355073,-854.9672801637554,18.22688211914197,-52.710504409237885,-854.8189714723394,19.342904832561185,91.40770601086243,-966.6026910143237,72.01894848185067,91.47639635427066,-965.6119471712758,71.90186614251115,91.47050772464222,-966.4898584424279,73.01057580875616,92.4033653810633,-966.6781592075057,71.96447857870164,89.83283233642578,-1029.6256103515625,19.831117630004883,89.80854902426734,-1028.6276665862483,19.890435098100976,89.91503464905927,-1029.682751173103,20.82609386404837,90.82915211468391,-1029.596573000024,19.750471913024352,108.78494611926533,-830.8692245094089,22.771687553288434,108.90285335526528,-829.8764489428937,22.79392621847556,108.79022613152343,-830.89224583841,23.771408584317378,109.77795669583006,-830.9869814325237,22.763731304856126,54.85830934601441,-851.7033451014695,22.576737326827327,54.94248089491111,-850.949520822889,21.925074755108678,54.61637372960595,-852.3222988877998,21.82950017043022,53.891674819489836,-851.4827886066433,22.707015969438455
450,-85.92891907082664,-973.3546361698147,68.20343066167291,-86.10362752887852,-972.37704602618,68.08598081810831,-85.98486206812166,-973.2453999539202,69.19587100254519,-84.94588939897599,-973.1746779518717,68.23903549359154,-79.99085998535156,-1034.52880859375,19.577951431274414,-80.12889281054386,-1033.5391835189816,19.617815582578647,-80.06748775397325,-1034.5796081020553,20.573716260454475,-79.0034010625373,-1034.3944150621137,19.66079619217576,-109.58634721229109,-837.4192915001258,18.540606879180295,-109.78782514253076,-836.4398147261129,18.534959508507978,-109.59619210319221,-837.415551208024,19.540551421811603,-108.60690363466679,-837.2177691455739,18.549496134849463,-51.73638338074706,-854.6699766726546,19.17469122788805,-51.927909378451254,-853.7270946644275,18.902126903801054,-51.85370058188303,-854.967683653358,18.22726987075171,-52.710834234572445,-854.8194560096949,19.342326132597453,91.41427103235938,-966.6072357758087,72.01667666389005,91.48283389666987,-965.6164800768685,71.89961993125554,91.47705000262978,-966.4944201311479,73.00830735684563,92.40994062340317,-966.6825735175939,71.96221300505803,89.84163665771484,-1029.6290283203125,19.82646369934082,89.81735570717103,-1028.6310888263524,19.885853949680552,89.92393615788264,-1029.6862390651372,20.82142788108243,90.8379484702077,-1029.599981856305,19.745722909055875,108.78279560149731,-830.8713746273365,22.773452184283308,108.90060868150805,-829.8785894674025,22.79576147367418,108.7880344631046,-830.8944614383403,23.773171921753136,109.7758175712983,-830.9890378134756,22.765531191912675,54.86056061997115,-851.709490177319,22.574802001328166,54.94594119487216,-850.9458369278284,21.9348458528524,54.640238260843134,-852.3214204101904,21.815197203972144,53.88887743317731,-851.5036380346526,22.690804931729865
451,-85.92978072405526,-973.3549334155384,68.20328291150233,-86.1044873406159,-972.377340767109,68.08585117870935,-85.98570124339076,-973.2457114029744,69.19572608241374,-84.94674944599379,-973.1749801835356,68.23886859183206,-79.99105072021484,-1034.529541015625,19.577739715576172,-80.12908992107843,-1033.5399170143933,19.6176084402993,-80.06770073032018,-1034.5803486911475,20.573502416252815,-79.00359441486468,-1034.3951426663268,19.660607856197945,-109.58565108704585,-837.4196259928658,18.54004634460989,-109.7871157493886,-836.4401465611759,18.534386598729643,-109.59551060064013,-837.4158759524998,19.539990706656567,-108.60620492731127,-837.2181167372631,18.548948034765868,-51.73663260457269,-854.6701559327904,19.175135047397873,-51.9281121617756,-853.7273986099655,18.902107192713814,-51.85257420549762,-854.9681095277427,18.22762188103555,-52.71125721145903,-854.8199300477602,19.341491863118378,91.42038687182594,-966.6116780665144,72.01453363894082,91.48882618527466,-965.6209108683689,71.89750193616959,91.48314354060955,-966.4988790238782,73.00616763215784,92.41606636890211,-966.6868893360106,71.96007627908082,89.84984588623047,-1029.6322021484375,19.822078704833984,89.82556904341038,-1028.6342666558135,19.88153782914582,89.9322364056845,-1029.689479239823,20.817031536432808,90.84615027606662,-1029.603148966793,19.74124878815983,108.78068573517152,-830.8734818203345,22.77495895870281,108.8984098931621,-829.880687584419,22.797333671175533,108.78588708789016,-830.8966293555251,23.774677487862142,109.77371844790324,-830.9910564636358,22.76707006161491,54.862725355372014,-851.7154387846133,22.5729084849215,54.949215885275386,-850.9427470920554,21.944046865414553,54.66363578779955,-852.3205277122441,21.80204485642269,53.886568230560215,-851.5235665930106,22.67440887787025
452,-85.93077969326583,-973.3551258803475,68.20312698061147,-86.10548815161903,-972.3775315104663,68.08571231987234,-85.98667736987684,-973.2459170852919,69.19557289290694,-84.94774744337302,-973.175173978276,68.23869253433307,-79.99126434326172,-1034.5302734375,19.57755470275879,-80.12931029585046,-1033.5406505486815,19.617427662270373,-80.06793762170986,-1034.5810891113042,20.573315203917495,-79.00381078822944,-1034.3958699210946,19.660447232168572,-109.5847493167849,-837.4200066828877,18.539640319852065,-109.78619734306601,-836.440523888895,18.533970312818372,-109.5946209710909,-837.4162485102477,19.539584531585735,-108.6052998575739,-837.2185139226933,18.548552358932284,-51.736883901257535,-854.6704038931063,19.17555989725026,-51.928307934694324,-853.7277974005934,18.90197290981233,-51.85128592632092,-854.9686732062113,18.227958929795484,-52.71170132830949,-854.8204985869911,19.340491903796618,91.42606901954568,-966.6159050150555,72.01254108945344,91.49438864460988,-965.6251265578852,71.89553477493041,91.48880387124277,-966.5031231846268,73.00417842089458,92.42175811118706,-966.6909936795284,71.95808996224713,89.85746002197266,-1029.635009765625,19.81796646118164,89.83318840419955,-1028.6370780073985,19.87749035968894,89.93993535932319,-1029.6923493866511,20.812908663819314,90.85375752136709,-1029.6059516551663,19.7370534281339,108.77862053942661,-830.8754258737986,22.77619026990761,108.89626113721322,-829.8826230788651,22.798624621351006,108.78378870775488,-830.8986288687688,23.77590768551091,109.77166332792494,-830.9929172836833,22.768329683747872,54.86479318848643,-851.7211910568737,22.57108386031276,54.95229720500784,-850.9402287604017,21.952665766640063,54.68634848644768,-852.3196605253919,21.790064152772757,53.884741896253765,-851.5424952630208,22.658073962349437
